Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-05-01T01:00:00+00:00",11.8,2,258.45,4.31,0.54,250.25,5.81,24.13,284.74,0.07,10.57
"2023-05-01T02:00:00+00:00",11.77,2.42,271.43,4.41,0.53,251.45,6.55,24.14,284.16,0.07,10.54
"2023-05-01T03:00:00+00:00",11.74,2.84,284.42,4.6,0.52,252.66,7.3,24.14,285.07,0.07,10.56
"2023-05-01T04:00:00+00:00",11.72,3.12,291.69,6.05,0.53,253.04,6.02,24.14,286.36,0.06,10.5
"2023-05-01T06:00:00+00:00",11.74,3.67,306.23,8.09,0.56,253.79,3.46,24.14,290.14,0.04,10.4
"2023-05-01T07:00:00+00:00",11.81,3.44,298.72,8.34,0.58,256.1,3.48,24.14,291.8,0.03,10.28
"2023-05-01T09:00:00+00:00",11.99,2.98,283.7,7.18,0.63,260.72,3.51,24.13,247.17,0.01,12.68
"2023-05-01T10:00:00+00:00",12.12,3.47,271.02,8.24,0.66,259.86,3.5,24.14,230.19,0.02,13.22
"2023-05-01T12:00:00+00:00",12.35,4.14,261.99,9.43,0.7,257.51,3.45,24.14,237.05,0.04,14.27
"2023-05-01T13:00:00+00:00",12.45,4.4,258.31,9.56,0.72,256.04,3.46,21.98,244.36,0.05,14.25
"2023-05-01T15:00:00+00:00",12.64,4.93,250.94,6.7,0.51,229,2.94,17.67,262.15,0.07,14.81
"2023-05-01T16:00:00+00:00",12.73,3.99,239.88,9.73,0.53,227.1,3.15,19.83,271.31,0.08,15.1
"2023-05-01T18:00:00+00:00",12.83,2.1,217.75,3.13,0.51,222.3,3.54,24.14,285.79,0.09,15.39
"2023-05-01T19:00:00+00:00",12.8,1.75,244.56,3.41,0.49,222,3.7,24.14,291.8,0.1,14.19
"2023-05-01T21:00:00+00:00",12.71,1.04,298.17,2.26,0.46,224.4,4.02,24.13,301.83,0.08,12.48
"2023-05-01T22:00:00+00:00",12.61,1.78,315.19,3.13,0.45,227.4,4.15,24.13,306.57,0.07,12.31
