Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-08-01T01:00:00+00:00",17.47,6.78,269.44,11.82,1.71,256.31,4.52,24.14,255.05,0.15,16.05
"2023-08-01T02:00:00+00:00",17.45,7.11,269.86,12.36,1.71,256.75,4.52,24.13,255.99,0.15,15.61
"2023-08-01T03:00:00+00:00",17.43,7.43,270.27,12.69,1.71,257.19,4.52,24.13,254.41,0.16,15.47
"2023-08-01T04:00:00+00:00",17.4,7.37,272.62,12.13,1.72,257.01,4.55,24.14,253.46,0.15,15.36
"2023-08-01T06:00:00+00:00",17.37,7.26,277.32,12.37,1.73,256.64,4.61,24.14,253.55,0.14,15.42
"2023-08-01T07:00:00+00:00",17.37,7.39,276.52,12.59,1.74,256.47,4.61,24.14,254.12,0.13,15.86
"2023-08-01T09:00:00+00:00",17.39,7.66,274.93,13.56,1.76,256.13,4.6,24.14,255.5,0.14,17.55
"2023-08-01T10:00:00+00:00",17.41,7.7,266.94,13.79,1.77,254.83,4.62,24.14,255.01,0.14,18.53
"2023-08-01T12:00:00+00:00",17.41,7.79,250.96,14.4,1.8,252.23,4.65,24.13,254.19,0.15,19.36
"2023-08-01T13:00:00+00:00",17.44,8.15,249.1,15.14,1.8,251.48,4.66,24.13,255.32,0.16,19.36
"2023-08-01T15:00:00+00:00",17.48,8.5,240.87,15.46,1.79,249.98,4.68,24.13,254.91,0.18,18.37
"2023-08-01T16:00:00+00:00",17.49,8.33,241.64,15.22,1.82,249.45,4.69,24.13,255.18,0.18,18.19
"2023-08-01T18:00:00+00:00",17.48,7.98,243.17,14.05,1.88,248.39,4.72,24.14,254.74,0.18,17.23
"2023-08-01T19:00:00+00:00",17.47,7.53,240.98,13.41,1.85,248.37,4.73,24.14,255.46,0.17,17.11
"2023-08-01T21:00:00+00:00",17.45,6.62,236.61,10.98,1.79,248.34,4.75,24.13,256.65,0.17,16.77
"2023-08-01T22:00:00+00:00",17.43,6.85,217.26,10.96,1.71,245.76,4.61,24.14,253.38,0.16,16.52
